createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-04T19:55:13.622Z,C8:F0:9E:29:43:91,0,65.20,-63,28.60,1:27:15 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T19:55:13.622Z
2023-06-04T20:00:13.622Z,C8:F0:9E:29:43:91,0,65.10,-62,28.60,1:32:15 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:00:13.622Z
2023-06-04T20:05:13.642Z,C8:F0:9E:29:43:91,0,65.10,-63,28.50,1:37:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:05:13.642Z
2023-06-04T20:10:13.644Z,C8:F0:9E:29:43:91,0,65.20,-63,28.60,1:42:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:10:13.644Z
2023-06-04T20:15:13.643Z,C8:F0:9E:29:43:91,0,65.00,-64,28.60,1:47:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:15:13.643Z
2023-06-04T20:20:13.647Z,C8:F0:9E:29:43:91,0,65.10,-63,28.60,1:52:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:20:13.647Z
2023-06-04T20:25:13.651Z,C8:F0:9E:29:43:91,0,65.10,-63,28.60,1:57:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:25:13.651Z
2023-06-04T20:32:54.226Z,C8:F0:9E:29:43:91,0,65.20,0,28.60,2:2:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:32:54.226Z
2023-06-04T20:32:54.469Z,C8:F0:9E:29:43:91,0,65.30,-62,28.60,2:4:57 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-04T20:32:54.469Z
2023-06-04T20:35:13.644Z,C8:F0:9E:29:43:91,0,65.00,-63,28.60,2:7:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:35:13.644Z
2023-06-04T20:40:13.645Z,C8:F0:9E:29:43:91,0,65.20,-63,28.60,2:12:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:40:13.645Z
2023-06-04T20:45:13.646Z,C8:F0:9E:29:43:91,0,65.10,-64,28.60,2:17:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:45:13.646Z
2023-06-04T20:50:13.644Z,C8:F0:9E:29:43:91,0,65.10,-63,28.60,2:22:16 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:50:13.644Z
2023-06-04T20:55:13.671Z,C8:F0:9E:29:43:91,0,65.00,-63,28.60,2:27:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T20:55:13.671Z
2023-06-04T21:00:13.670Z,C8:F0:9E:29:43:91,0,65.10,-63,28.60,2:32:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:00:13.670Z
2023-06-04T21:05:13.662Z,C8:F0:9E:29:43:91,0,65.30,-63,28.60,2:37:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:05:13.662Z
2023-06-04T21:09:16.591Z,C8:F0:9E:29:43:91,0,65.00,-64,28.60,2:41:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-04T21:09:16.591Z
2023-06-04T21:10:13.644Z,C8:F0:9E:29:43:91,0,64.90,-64,28.60,2:42:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:10:13.644Z
2023-06-04T21:15:13.658Z,C8:F0:9E:29:43:91,0,65.00,-62,28.60,2:47:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:15:13.658Z
2023-06-04T21:20:13.673Z,C8:F0:9E:29:43:91,0,65.10,-63,28.60,2:52:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:20:13.673Z
2023-06-04T21:25:13.665Z,C8:F0:9E:29:43:91,0,64.90,-63,28.60,2:57:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:25:13.665Z
2023-06-04T21:26:36.441Z,C8:F0:9E:29:43:91,0,64.90,-62,28.60,2:58:40 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-04T21:26:36.441Z
2023-06-04T21:30:13.684Z,C8:F0:9E:29:43:91,0,65.10,-62,28.60,3:2:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:30:13.684Z
2023-06-04T21:31:50.712Z,C8:F0:9E:29:43:91,0,65.20,-62,28.60,3:3:54 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-04T21:31:50.712Z
2023-06-04T21:35:13.669Z,C8:F0:9E:29:43:91,0,65.00,-64,28.60,3:7:17 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:35:13.669Z
2023-06-04T21:40:13.662Z,C8:F0:9E:29:43:91,0,64.90,-63,28.60,3:12:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:40:13.662Z
2023-06-04T21:45:13.667Z,C8:F0:9E:29:43:91,0,64.90,-63,28.50,3:17:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:45:13.667Z
2023-06-04T21:50:13.662Z,C8:F0:9E:29:43:91,0,65.10,-59,28.50,3:22:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:50:13.662Z
2023-06-04T21:55:13.670Z,C8:F0:9E:29:43:91,0,65.20,-59,28.50,3:27:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T21:55:13.670Z
2023-06-04T22:00:13.667Z,C8:F0:9E:29:43:91,0,64.90,-63,28.60,3:32:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:00:13.667Z
2023-06-04T22:05:13.664Z,C8:F0:9E:29:43:91,0,64.80,-63,28.60,3:37:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:05:13.664Z
2023-06-04T22:10:13.664Z,C8:F0:9E:29:43:91,0,64.90,-63,28.60,3:42:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:10:13.664Z
2023-06-04T22:15:13.668Z,C8:F0:9E:29:43:91,0,65.20,-62,28.60,3:47:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:15:13.668Z
2023-06-04T22:20:13.663Z,C8:F0:9E:29:43:91,0,64.80,-63,28.60,3:52:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:20:13.663Z
2023-06-04T22:25:13.683Z,C8:F0:9E:29:43:91,0,64.90,-63,28.60,3:57:18 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:25:13.683Z
2023-06-04T22:30:13.685Z,C8:F0:9E:29:43:91,0,65.00,-64,28.60,4:2:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:30:13.685Z
2023-06-04T22:35:13.682Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,4:7:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:35:13.682Z
2023-06-04T22:40:13.688Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,4:12:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:40:13.688Z
2023-06-04T22:45:13.682Z,C8:F0:9E:29:43:91,0,64.80,-63,28.60,4:17:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:45:13.682Z
2023-06-04T22:50:13.684Z,C8:F0:9E:29:43:91,0,64.80,-62,28.60,4:22:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:50:13.684Z
2023-06-04T22:55:13.683Z,C8:F0:9E:29:43:91,0,64.70,-62,28.60,4:27:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T22:55:13.683Z
2023-06-04T23:00:13.682Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,4:32:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:00:13.682Z
2023-06-04T23:05:13.682Z,C8:F0:9E:29:43:91,0,64.70,-64,28.60,4:37:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:05:13.682Z
2023-06-04T23:10:13.683Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,4:42:19 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:10:13.683Z
2023-06-04T23:15:13.684Z,C8:F0:9E:29:43:91,0,64.70,-62,28.60,4:47:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:15:13.684Z
2023-06-04T23:17:17.829Z,C8:F0:9E:29:43:91,0,64.60,-63,28.60,4:49:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-04T23:17:17.829Z
2023-06-04T23:20:13.684Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,4:52:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:20:13.684Z
2023-06-04T23:25:13.693Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,4:57:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:25:13.693Z
2023-06-04T23:30:13.713Z,C8:F0:9E:29:43:91,0,64.50,-64,28.60,5:2:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:30:13.713Z
2023-06-04T23:35:13.685Z,C8:F0:9E:29:43:91,0,64.40,-63,28.60,5:7:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:35:13.685Z
2023-06-04T23:40:13.683Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,5:12:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:40:13.683Z
2023-06-04T23:45:13.686Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,5:17:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:45:13.686Z
2023-06-04T23:50:13.708Z,C8:F0:9E:29:43:91,0,64.70,-63,28.60,5:22:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:50:13.708Z
2023-06-04T23:53:46.763Z,C8:F0:9E:29:43:91,0,64.40,-63,28.60,5:25:53 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-04T23:53:46.763Z
2023-06-04T23:55:13.707Z,C8:F0:9E:29:43:91,0,64.40,-62,28.60,5:27:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-04T23:55:13.707Z
2023-06-05T00:00:13.705Z,C8:F0:9E:29:43:91,0,64.30,-64,28.60,5:32:20 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:00:13.705Z
2023-06-05T00:05:13.703Z,C8:F0:9E:29:43:91,0,64.40,-63,28.60,5:37:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:05:13.703Z
2023-06-05T00:10:14.038Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,5:42:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:10:14.038Z
2023-06-05T00:15:13.706Z,C8:F0:9E:29:43:91,0,64.30,-62,28.60,5:47:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:15:13.706Z
2023-06-05T00:20:13.703Z,C8:F0:9E:29:43:91,0,64.40,-64,28.60,5:52:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:20:13.703Z
2023-06-05T00:25:13.705Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,5:57:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:25:13.705Z
2023-06-05T00:30:14.043Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,6:2:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:30:14.043Z
2023-06-05T00:35:13.712Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,6:7:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:35:13.712Z
2023-06-05T00:40:13.705Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,6:12:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:40:13.705Z
2023-06-05T00:40:47.886Z,C8:F0:9E:29:43:91,0,64.50,-62,28.60,6:12:55 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T00:40:47.886Z
2023-06-05T00:44:55.086Z,C8:F0:9E:29:43:91,0,64.40,-63,28.60,6:17:3 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T00:44:55.086Z
2023-06-05T00:45:13.702Z,C8:F0:9E:29:43:91,0,64.20,-63,28.60,6:17:21 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:45:13.702Z
2023-06-05T00:50:13.708Z,C8:F0:9E:29:43:91,0,64.30,-64,28.60,6:22:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:50:13.708Z
2023-06-05T00:55:13.712Z,C8:F0:9E:29:43:91,0,64.30,-64,28.60,6:27:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T00:55:13.712Z
2023-06-05T01:00:13.709Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,6:32:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:00:13.709Z
2023-06-05T01:05:13.715Z,C8:F0:9E:29:43:91,0,64.20,-62,28.60,6:37:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:05:13.715Z
2023-06-05T01:10:13.737Z,C8:F0:9E:29:43:91,0,64.40,-62,28.60,6:42:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:10:13.737Z
2023-06-05T01:15:13.742Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,6:47:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:15:13.742Z
2023-06-05T01:20:13.729Z,C8:F0:9E:29:43:91,0,64.30,-64,28.60,6:52:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:20:13.729Z
2023-06-05T01:25:13.748Z,C8:F0:9E:29:43:91,0,64.40,-64,28.60,6:57:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:25:13.748Z
2023-06-05T01:28:46.888Z,C8:F0:9E:29:43:91,0,64.70,-63,28.60,7:0:55 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T01:28:46.888Z
2023-06-05T01:30:13.731Z,C8:F0:9E:29:43:91,0,64.20,-62,28.60,7:2:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:30:13.731Z
2023-06-05T01:35:13.732Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,7:7:22 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:35:13.732Z
2023-06-05T01:40:13.733Z,C8:F0:9E:29:43:91,0,64.10,-63,28.60,7:12:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:40:13.733Z
2023-06-05T01:45:13.730Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,7:17:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:45:13.730Z
2023-06-05T01:50:13.732Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,7:22:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:50:13.732Z
2023-06-05T01:53:46.788Z,C8:F0:9E:29:43:91,0,64.60,-62,28.60,7:25:56 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T01:53:46.788Z
2023-06-05T01:55:13.730Z,C8:F0:9E:29:43:91,0,64.40,-63,28.60,7:27:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T01:55:13.730Z
2023-06-05T02:00:13.732Z,C8:F0:9E:29:43:91,0,64.80,-64,28.60,7:32:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:00:13.732Z
2023-06-05T02:05:13.731Z,C8:F0:9E:29:43:91,0,65.00,-62,28.60,7:37:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:05:13.731Z
2023-06-05T02:10:13.735Z,C8:F0:9E:29:43:91,0,64.30,-62,28.60,7:42:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:10:13.735Z
2023-06-05T02:15:13.751Z,C8:F0:9E:29:43:91,0,64.50,-63,28.60,7:47:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:15:13.751Z
2023-06-05T02:19:47.951Z,C8:F0:9E:29:43:91,0,64.50,-59,28.60,7:51:58 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T02:19:47.951Z
2023-06-05T02:20:13.751Z,C8:F0:9E:29:43:91,0,64.40,-60,28.60,7:52:23 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:20:13.751Z
2023-06-05T02:25:13.753Z,C8:F0:9E:29:43:91,0,64.20,-58,28.60,7:57:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:25:13.753Z
2023-06-05T02:30:13.760Z,C8:F0:9E:29:43:91,0,64.30,-63,28.60,8:2:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:30:13.760Z
2023-06-05T02:35:13.751Z,C8:F0:9E:29:43:91,0,64.30,-62,28.60,8:7:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:35:13.751Z
2023-06-05T02:40:13.753Z,C8:F0:9E:29:43:91,0,64.60,-64,28.60,8:12:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:40:13.753Z
2023-06-05T02:42:16.771Z,C8:F0:9E:29:43:91,0,64.60,-63,28.70,8:14:27 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T02:42:16.771Z
2023-06-05T02:45:13.751Z,C8:F0:9E:29:43:91,0,65.10,-63,28.70,8:17:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:45:13.751Z
2023-06-05T02:46:16.787Z,C8:F0:9E:29:43:91,0,65.20,-62,28.70,8:18:27 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T02:46:16.787Z
2023-06-05T02:50:13.748Z,C8:F0:9E:29:43:91,0,65.20,-63,28.70,8:22:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:50:13.748Z
2023-06-05T02:55:13.756Z,C8:F0:9E:29:43:91,0,65.20,-63,28.70,8:27:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T02:55:13.756Z
2023-06-05T03:00:13.751Z,C8:F0:9E:29:43:91,0,65.40,-62,28.70,8:32:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:00:13.751Z
2023-06-05T03:05:13.760Z,C8:F0:9E:29:43:91,0,65.50,-63,28.70,8:37:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:05:13.760Z
2023-06-05T03:10:13.750Z,C8:F0:9E:29:43:91,0,65.70,-63,28.70,8:42:24 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:10:13.750Z
2023-06-05T03:15:13.759Z,C8:F0:9E:29:43:91,0,65.90,-62,28.70,8:47:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:15:13.759Z
2023-06-05T03:20:13.761Z,C8:F0:9E:29:43:91,0,66.00,-64,28.70,8:52:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:20:13.761Z
2023-06-05T03:25:13.764Z,C8:F0:9E:29:43:91,0,65.90,-62,28.80,8:57:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:25:13.764Z
2023-06-05T03:30:13.749Z,C8:F0:9E:29:43:91,0,66.10,-62,28.70,9:2:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:30:13.749Z
2023-06-05T03:35:13.769Z,C8:F0:9E:29:43:91,0,66.10,-62,28.80,9:7:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:35:13.769Z
2023-06-05T03:40:13.770Z,C8:F0:9E:29:43:91,0,66.20,-63,28.80,9:12:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:40:13.770Z
2023-06-05T03:45:13.787Z,C8:F0:9E:29:43:91,0,65.70,-63,28.80,9:17:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:45:13.787Z
2023-06-05T03:46:16.796Z,C8:F0:9E:29:43:91,0,66.10,-63,28.80,9:18:28 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T03:46:16.796Z
2023-06-05T03:49:54.286Z,C8:F0:9E:29:43:91,0,66.00,-63,28.80,9:22:6 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T03:49:54.286Z
2023-06-05T03:50:13.768Z,C8:F0:9E:29:43:91,0,66.10,-63,28.80,9:22:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:50:13.768Z
2023-06-05T03:52:47.756Z,C8:F0:9E:29:43:91,0,66.20,-63,28.80,9:24:59 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,COOLIX+NONE,do,2023-06-05T03:52:47.756Z
2023-06-05T03:55:13.775Z,C8:F0:9E:29:43:91,0,66.00,-63,28.80,9:27:25 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T03:55:13.775Z
2023-06-05T04:00:13.779Z,C8:F0:9E:29:43:91,0,66.10,-62,28.80,9:32:26 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T04:00:13.779Z
2023-06-05T04:05:13.770Z,C8:F0:9E:29:43:91,0,65.90,-63,28.80,9:37:26 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T04:05:13.770Z
2023-06-05T04:10:13.783Z,C8:F0:9E:29:43:91,0,66.00,-62,28.80,9:42:26 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T04:10:13.783Z
2023-06-05T04:15:13.773Z,C8:F0:9E:29:43:91,0,65.90,-68,28.80,9:47:26 Mon 5 Jun 2023,C8:F0:9E:29:43:91,online,,p,2023-06-05T04:15:13.773Z
2023-06-05T04:16:29.068Z,C8:F0:9E:29:43:91,,,,,9:48:41 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,,m,2023-06-05T04:16:29.068Z
2023-06-05T04:16:30.195Z,C8:F0:9E:29:43:91,,,,,9:48:42 Mon 5 Jun 2023,C8:F0:9E:29:43:91,,,m,2023-06-05T04:16:30.195Z
