createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-04T22:34:52.648Z,C8:F0:9E:29:3C:15,0,57.80,-56,29.20,4:7:26 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T22:34:52.648Z
2023-06-04T22:39:52.649Z,C8:F0:9E:29:3C:15,0,57.70,-55,29.20,4:12:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T22:39:52.649Z
2023-06-04T22:44:52.641Z,C8:F0:9E:29:3C:15,0,57.70,-55,29.20,4:17:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T22:44:52.641Z
2023-06-04T22:49:52.641Z,C8:F0:9E:29:3C:15,0,57.80,-55,29.30,4:22:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T22:49:52.641Z
2023-06-04T22:54:52.642Z,C8:F0:9E:29:3C:15,0,57.70,-56,29.20,4:27:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T22:54:52.642Z
2023-06-04T22:59:52.643Z,C8:F0:9E:29:3C:15,0,57.60,-56,29.20,4:32:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T22:59:52.643Z
2023-06-04T23:04:52.670Z,C8:F0:9E:29:3C:15,0,57.70,-56,29.20,4:37:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:04:52.670Z
2023-06-04T23:08:59.159Z,C8:F0:9E:29:3C:15,0,57.70,-55,29.20,4:41:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-04T23:08:59.159Z
2023-06-04T23:09:52.649Z,C8:F0:9E:29:3C:15,0,57.60,-55,29.20,4:42:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:09:52.649Z
2023-06-04T23:14:52.663Z,C8:F0:9E:29:3C:15,0,57.70,-56,29.20,4:47:27 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:14:52.663Z
2023-06-04T23:19:52.661Z,C8:F0:9E:29:3C:15,0,57.60,-55,29.20,4:52:28 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:19:52.661Z
2023-06-04T23:24:52.665Z,C8:F0:9E:29:3C:15,0,57.60,-56,29.20,4:57:28 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:24:52.665Z
2023-06-04T23:29:52.670Z,C8:F0:9E:29:3C:15,0,57.60,-55,29.20,5:2:28 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:29:52.670Z
2023-06-04T23:34:52.673Z,C8:F0:9E:29:3C:15,0,57.70,-55,29.20,5:7:28 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:34:52.673Z
2023-06-04T23:38:59.270Z,C8:F0:9E:29:3C:15,0,57.60,-55,29.20,5:11:35 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-04T23:38:59.270Z
2023-06-04T23:39:52.672Z,C8:F0:9E:29:3C:15,0,57.60,-56,29.20,5:12:28 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:39:52.672Z
2023-06-04T23:41:30.282Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.20,5:14:6 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-04T23:41:30.282Z
2023-06-04T23:43:36.761Z,C8:F0:9E:29:3C:15,0,57.60,-56,29.30,5:16:12 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-04T23:43:36.761Z
2023-06-04T23:44:52.681Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.20,5:17:28 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:44:52.681Z
2023-06-04T23:49:52.667Z,C8:F0:9E:29:3C:15,0,57.60,-56,29.30,5:22:28 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:49:52.667Z
2023-06-04T23:54:52.667Z,C8:F0:9E:29:3C:15,0,57.60,-55,29.20,5:27:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:54:52.667Z
2023-06-04T23:59:52.680Z,C8:F0:9E:29:3C:15,0,57.50,-55,29.20,5:32:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-04T23:59:52.680Z
2023-06-05T00:04:52.666Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.20,5:37:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:04:52.666Z
2023-06-05T00:09:52.664Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.20,5:42:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:09:52.664Z
2023-06-05T00:14:52.664Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.30,5:47:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:14:52.664Z
2023-06-05T00:19:52.667Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.20,5:52:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:19:52.667Z
2023-06-05T00:24:52.663Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.20,5:57:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:24:52.663Z
2023-06-05T00:29:52.664Z,C8:F0:9E:29:3C:15,0,57.30,-55,29.20,6:2:29 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:29:52.664Z
2023-06-05T00:34:52.664Z,C8:F0:9E:29:3C:15,0,57.50,-55,29.20,6:7:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:34:52.664Z
2023-06-05T00:39:52.668Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.20,6:12:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:39:52.668Z
2023-06-05T00:44:52.670Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.20,6:17:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:44:52.670Z
2023-06-05T00:49:52.673Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.20,6:22:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:49:52.673Z
2023-06-05T00:54:52.673Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.20,6:27:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:54:52.673Z
2023-06-05T00:59:52.670Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.20,6:32:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T00:59:52.670Z
2023-06-05T01:04:52.670Z,C8:F0:9E:29:3C:15,0,57.60,-56,29.20,6:37:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:04:52.670Z
2023-06-05T01:09:52.690Z,C8:F0:9E:29:3C:15,0,57.20,-56,29.20,6:42:30 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:09:52.690Z
2023-06-05T01:14:52.690Z,C8:F0:9E:29:3C:15,0,57.50,-55,29.20,6:47:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:14:52.690Z
2023-06-05T01:15:59.286Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.20,6:48:37 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-05T01:15:59.286Z
2023-06-05T01:19:52.687Z,C8:F0:9E:29:3C:15,0,57.30,-56,29.20,6:52:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:19:52.687Z
2023-06-05T01:24:52.699Z,C8:F0:9E:29:3C:15,0,57.30,-55,29.20,6:57:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:24:52.699Z
2023-06-05T01:29:52.687Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.20,7:2:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:29:52.687Z
2023-06-05T01:34:52.689Z,C8:F0:9E:29:3C:15,0,57.30,-56,29.30,7:7:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:34:52.689Z
2023-06-05T01:39:52.691Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.30,7:12:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:39:52.691Z
2023-06-05T01:42:30.746Z,C8:F0:9E:29:3C:15,0,57.30,-56,29.30,7:15:9 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-05T01:42:30.746Z
2023-06-05T01:44:52.690Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.30,7:17:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:44:52.690Z
2023-06-05T01:49:52.689Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.30,7:22:31 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:49:52.689Z
2023-06-05T01:54:52.689Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.30,7:27:32 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:54:52.689Z
2023-06-05T01:59:52.692Z,C8:F0:9E:29:3C:15,0,57.20,-55,29.30,7:32:32 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T01:59:52.692Z
2023-06-05T02:04:52.689Z,C8:F0:9E:29:3C:15,0,57.30,-55,29.30,7:37:32 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:04:52.689Z
2023-06-05T02:09:52.691Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.30,7:42:32 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:09:52.691Z
2023-06-05T02:14:52.688Z,C8:F0:9E:29:3C:15,0,57.30,-55,29.30,7:47:32 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:14:52.688Z
2023-06-05T02:19:52.691Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.30,7:52:32 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:19:52.691Z
2023-06-05T02:24:52.689Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.30,7:57:32 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:24:52.689Z
2023-06-05T02:29:52.690Z,C8:F0:9E:29:3C:15,0,57.40,-56,29.30,8:2:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:29:52.690Z
2023-06-05T02:34:52.690Z,C8:F0:9E:29:3C:15,0,57.50,-56,29.30,8:7:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:34:52.690Z
2023-06-05T02:39:52.689Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.30,8:12:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:39:52.689Z
2023-06-05T02:44:52.691Z,C8:F0:9E:29:3C:15,0,57.50,-55,29.40,8:17:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:44:52.691Z
2023-06-05T02:46:59.207Z,C8:F0:9E:29:3C:15,0,57.60,-55,29.40,8:19:39 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-05T02:46:59.207Z
2023-06-05T02:49:52.718Z,C8:F0:9E:29:3C:15,0,57.30,-55,29.40,8:22:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:49:52.718Z
2023-06-05T02:54:52.692Z,C8:F0:9E:29:3C:15,0,57.40,-55,29.40,8:27:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:54:52.692Z
2023-06-05T02:59:52.713Z,C8:F0:9E:29:3C:15,0,57.60,-55,29.40,8:32:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T02:59:52.713Z
2023-06-05T03:04:52.705Z,C8:F0:9E:29:3C:15,0,57.60,-56,29.40,8:37:33 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:04:52.705Z
2023-06-05T03:09:52.713Z,C8:F0:9E:29:3C:15,0,57.80,-53,29.40,8:42:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:09:52.713Z
2023-06-05T03:14:52.712Z,C8:F0:9E:29:3C:15,0,57.80,-55,29.50,8:47:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:14:52.712Z
2023-06-05T03:19:52.719Z,C8:F0:9E:29:3C:15,0,57.80,-54,29.50,8:52:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:19:52.719Z
2023-06-05T03:24:52.716Z,C8:F0:9E:29:3C:15,0,57.80,-55,29.50,8:57:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:24:52.716Z
2023-06-05T03:29:52.710Z,C8:F0:9E:29:3C:15,0,57.90,-54,29.50,9:2:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:29:52.710Z
2023-06-05T03:34:52.711Z,C8:F0:9E:29:3C:15,0,58.00,-54,29.50,9:7:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:34:52.711Z
2023-06-05T03:39:52.713Z,C8:F0:9E:29:3C:15,0,57.90,-54,29.50,9:12:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:39:52.713Z
2023-06-05T03:44:52.710Z,C8:F0:9E:29:3C:15,0,58.00,-56,29.50,9:17:34 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:44:52.710Z
2023-06-05T03:47:30.288Z,C8:F0:9E:29:3C:15,0,58.10,-56,29.50,9:20:12 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-05T03:47:30.288Z
2023-06-05T03:49:56.109Z,C8:F0:9E:29:3C:15,0,58.00,-56,29.50,9:22:38 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:49:56.109Z
2023-06-05T03:49:56.633Z,C8:F0:9E:29:3C:15,0,58.00,-55,29.50,9:22:38 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-05T03:49:56.633Z
2023-06-05T03:54:52.709Z,C8:F0:9E:29:3C:15,0,58.20,-56,29.50,9:27:35 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:54:52.709Z
2023-06-05T03:59:52.720Z,C8:F0:9E:29:3C:15,0,58.10,-56,29.50,9:32:35 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T03:59:52.720Z
2023-06-05T04:03:29.317Z,C8:F0:9E:29:3C:15,0,58.00,-55,29.60,9:36:11 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,COOLIX+NONE,do,2023-06-05T04:03:29.317Z
2023-06-05T04:04:52.720Z,C8:F0:9E:29:3C:15,0,58.10,-55,29.60,9:37:35 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T04:04:52.720Z
2023-06-05T04:09:52.711Z,C8:F0:9E:29:3C:15,0,58.00,-56,29.60,9:42:35 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T04:09:52.711Z
2023-06-05T04:14:52.710Z,C8:F0:9E:29:3C:15,0,57.90,-56,29.60,9:47:35 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,online,,p,2023-06-05T04:14:52.710Z
2023-06-05T04:16:38.498Z,C8:F0:9E:29:3C:15,,,,,9:49:21 Mon 5 Jun 2023,C8:F0:9E:29:3C:15,,,m,2023-06-05T04:16:38.498Z
