createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-09T20:59:32.123Z,C8:F0:9E:29:3F:E1,0,43.80,-82,30.50,2:30:47 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T20:59:32.123Z
2023-06-09T21:00:55.613Z,C8:F0:9E:29:3F:E1,0,43.80,-81,30.50,2:32:11 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:00:55.613Z
2023-06-09T21:05:55.635Z,C8:F0:9E:29:3F:E1,0,43.80,-81,30.50,2:37:11 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:05:55.635Z
2023-06-09T21:08:25.644Z,C8:F0:9E:29:3F:E1,0,43.90,-81,30.50,2:39:41 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:08:25.644Z
2023-06-09T21:10:55.739Z,C8:F0:9E:29:3F:E1,0,44.00,-80,30.50,2:42:11 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:10:55.739Z
2023-06-09T21:12:28.887Z,C8:F0:9E:29:3F:E1,0,43.90,-80,30.50,2:43:44 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T21:12:28.887Z
2023-06-09T21:13:25.638Z,C8:F0:9E:29:3F:E1,0,44.00,-82,30.50,2:44:41 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:13:25.638Z
2023-06-09T21:15:55.637Z,C8:F0:9E:29:3F:E1,0,44.00,-81,30.50,2:47:11 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:15:55.637Z
2023-06-09T21:18:25.639Z,C8:F0:9E:29:3F:E1,0,44.00,-81,30.50,2:49:41 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:18:25.639Z
2023-06-09T21:20:29.524Z,C8:F0:9E:29:3F:E1,0,44.00,-80,30.50,2:51:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T21:20:29.524Z
2023-06-09T21:20:55.637Z,C8:F0:9E:29:3F:E1,0,44.10,-81,30.40,2:52:11 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:20:55.637Z
2023-06-09T21:23:25.636Z,C8:F0:9E:29:3F:E1,0,44.10,-81,30.50,2:54:41 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:23:25.636Z
2023-06-09T21:25:55.635Z,C8:F0:9E:29:3F:E1,0,44.10,-81,30.50,2:57:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:25:55.635Z
2023-06-09T21:28:25.634Z,C8:F0:9E:29:3F:E1,0,44.10,-81,30.50,2:59:42 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:28:25.634Z
2023-06-09T21:30:55.633Z,C8:F0:9E:29:3F:E1,0,44.20,-82,30.50,3:2:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:30:55.633Z
2023-06-09T21:33:25.633Z,C8:F0:9E:29:3F:E1,0,44.10,-82,30.50,3:4:42 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:33:25.633Z
2023-06-09T21:35:55.634Z,C8:F0:9E:29:3F:E1,0,44.20,-81,30.50,3:7:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:35:55.634Z
2023-06-09T21:38:25.634Z,C8:F0:9E:29:3F:E1,0,44.30,-81,30.50,3:9:42 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:38:25.634Z
2023-06-09T21:38:58.807Z,C8:F0:9E:29:3F:E1,0,44.20,-81,30.50,3:10:15 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T21:38:58.807Z
2023-06-09T21:40:55.635Z,C8:F0:9E:29:3F:E1,0,44.20,-82,30.50,3:12:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:40:55.635Z
2023-06-09T21:42:29.154Z,C8:F0:9E:29:3F:E1,0,44.30,-81,30.50,3:13:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T21:42:29.154Z
2023-06-09T21:43:25.646Z,C8:F0:9E:29:3F:E1,0,44.30,-82,30.50,3:14:42 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:43:25.646Z
2023-06-09T21:45:55.647Z,C8:F0:9E:29:3F:E1,0,44.30,-81,30.50,3:17:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:45:55.647Z
2023-06-09T21:48:25.648Z,C8:F0:9E:29:3F:E1,0,44.30,-81,30.50,3:19:42 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:48:25.648Z
2023-06-09T21:50:55.647Z,C8:F0:9E:29:3F:E1,0,44.30,-81,30.50,3:22:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:50:55.647Z
2023-06-09T21:53:25.645Z,C8:F0:9E:29:3F:E1,0,44.40,-81,30.50,3:24:42 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:53:25.645Z
2023-06-09T21:55:55.645Z,C8:F0:9E:29:3F:E1,0,44.40,-81,30.50,3:27:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:55:55.645Z
2023-06-09T21:57:28.631Z,C8:F0:9E:29:3F:E1,0,44.40,-82,30.50,3:28:45 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,,BLUESTAR_185+NONE,do,2023-06-09T21:57:28.631Z
2023-06-09T21:58:25.685Z,C8:F0:9E:29:3F:E1,0,44.40,-82,30.50,3:29:42 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T21:58:25.685Z
2023-06-09T22:00:55.647Z,C8:F0:9E:29:3F:E1,0,44.50,-82,30.50,3:32:12 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:00:55.647Z
2023-06-09T22:03:25.649Z,C8:F0:9E:29:3F:E1,0,44.50,-81,30.50,3:34:43 Sat 10 Jun 2023,C8:F0:9E:29:3F:E1,online,,p,2023-06-09T22:03:25.649Z
