createdAt,m,pl.Algo_flag,pl.Humidity,pl.NS,pl.Tempc,pl.Time,pl.m,pl.online,pl.proto,t,updatedAt
2023-06-11T21:14:02.357Z,C8:F0:9E:29:41:4D,0,53.70,-62,28.90,2:46:22 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:14:02.357Z
2023-06-11T21:16:32.356Z,C8:F0:9E:29:41:4D,0,53.60,-62,28.90,2:48:52 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:16:32.356Z
2023-06-11T21:17:11.363Z,C8:F0:9E:29:41:4D,0,53.60,-62,28.90,2:49:31 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,,COOLIX+NONE,do,2023-06-11T21:17:11.363Z
2023-06-11T21:19:02.353Z,C8:F0:9E:29:41:4D,0,53.50,-63,28.90,2:51:22 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:19:02.353Z
2023-06-11T21:21:32.353Z,C8:F0:9E:29:41:4D,0,53.70,-63,28.90,2:53:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:21:32.353Z
2023-06-11T21:24:02.365Z,C8:F0:9E:29:41:4D,0,53.60,-63,28.90,2:56:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:24:02.365Z
2023-06-11T21:26:32.352Z,C8:F0:9E:29:41:4D,0,53.50,-62,28.90,2:58:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:26:32.352Z
2023-06-11T21:29:02.352Z,C8:F0:9E:29:41:4D,0,53.60,-62,28.90,3:1:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:29:02.352Z
2023-06-11T21:31:32.364Z,C8:F0:9E:29:41:4D,0,53.40,-62,28.90,3:3:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:31:32.364Z
2023-06-11T21:34:02.364Z,C8:F0:9E:29:41:4D,0,53.50,-63,28.90,3:6:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:34:02.364Z
2023-06-11T21:36:32.367Z,C8:F0:9E:29:41:4D,0,53.60,-63,28.90,3:8:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:36:32.367Z
2023-06-11T21:39:02.364Z,C8:F0:9E:29:41:4D,0,53.60,-62,28.90,3:11:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:39:02.364Z
2023-06-11T21:41:32.364Z,C8:F0:9E:29:41:4D,0,53.70,-62,28.90,3:13:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:41:32.364Z
2023-06-11T21:44:02.365Z,C8:F0:9E:29:41:4D,0,53.80,-62,28.90,3:16:23 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:44:02.365Z
2023-06-11T21:46:32.394Z,C8:F0:9E:29:41:4D,0,54.10,-63,28.90,3:18:53 Mon 12 Jun 2023,C8:F0:9E:29:41:4D,online,,p,2023-06-11T21:46:32.394Z
