,Vibrations,Movement
15723,48,Yes
15724,49,Yes
15725,51,Yes
15726,53,Yes
15727,55,Yes
15728,56,Yes
15729,57,Yes
15730,58,Yes
15731,59,Yes
15732,59,Yes
15733,59,Yes
15734,58,Yes
15735,57,Yes
15736,56,Yes
15737,55,Yes
15738,53,Yes
15739,52,Yes
15740,51,Yes
15741,50,Yes
15742,49,Yes
15743,48,Yes
15744,48,Yes
15745,47,Yes
15746,47,Yes
15747,47,Yes
15748,47,Yes
15749,47,Yes
15750,46,Yes
15751,47,Yes
15752,46,Yes
15753,46,Yes
15754,46,Yes
15755,46,Yes
15756,45,Yes
15757,45,Yes
15758,44,Yes
15759,44,Yes
15760,43,Yes
15761,43,Yes
15762,43,Yes
15763,43,Yes
15764,43,Yes
15765,43,Yes
15766,43,Yes
15767,44,Yes
15768,44,Yes
15769,44,Yes
15770,45,Yes
15771,45,Yes
15772,45,Yes
15773,45,Yes
15774,45,Yes
15775,46,Yes
15776,46,Yes
15777,46,Yes
15778,46,Yes
15779,46,Yes
15780,46,Yes
15781,45,Yes
15782,45,Yes
15783,45,Yes
15784,45,Yes
15785,45,Yes
15786,45,Yes
15787,45,Yes
15788,45,Yes
15789,45,Yes
15790,46,Yes
15791,46,Yes
15792,47,Yes
15793,48,Yes
15794,50,Yes
15795,51,Yes
15796,52,Yes
15797,54,Yes
15798,55,Yes
15799,56,Yes
15800,57,Yes
15801,59,Yes
15802,59,Yes
15803,60,Yes
15804,61,Yes
15805,61,Yes
15806,61,Yes
15807,61,Yes
15808,60,Yes
15809,60,Yes
15810,59,Yes
15811,57,Yes
15812,55,Yes
15813,54,Yes
15814,52,Yes
15815,50,Yes
15816,48,Yes
15817,47,Yes
15818,46,Yes
15819,46,Yes
15820,47,Yes
15821,47,Yes
15822,48,Yes
15823,50,Yes
15824,51,Yes
15825,51,Yes
15826,52,Yes
15827,54,Yes
15828,55,Yes
15829,56,Yes
15830,57,Yes
15831,58,Yes
15832,58,Yes
15833,59,Yes
15834,59,Yes
15835,60,Yes
15836,61,Yes
15837,62,Yes
15838,64,Yes
15839,66,Yes
15840,67,Yes
15841,68,Yes
15842,68,Yes
15843,66,Yes
15844,64,Yes
15845,62,Yes
15846,58,Yes
15847,55,Yes
15848,51,Yes
15849,48,Yes
15850,44,Yes
15851,41,Yes
15852,38,Yes
15853,35,Yes
15854,32,Yes
15855,30,Yes
15856,28,Yes
15857,28,Yes
15858,28,Yes
15859,28,Yes
15860,30,Yes
15861,32,Yes
15862,34,Yes
15863,37,Yes
15864,40,Yes
15865,44,Yes
15866,48,Yes
15867,51,Yes
15868,54,Yes
15869,57,Yes
15870,60,Yes
15871,62,Yes
15872,63,Yes
15873,64,Yes
15874,64,Yes
15875,64,Yes
15876,63,Yes
15877,61,Yes
15878,60,Yes
15879,58,Yes
15880,56,Yes
15881,55,Yes
15882,53,Yes
15883,52,Yes
15884,51,Yes
15885,50,Yes
15886,49,Yes
15887,49,Yes
15888,49,Yes
15889,49,Yes
15890,50,Yes
15891,50,Yes
15892,51,Yes
15893,51,Yes
15894,52,Yes
15895,52,Yes
15896,53,Yes
15897,53,Yes
15898,53,Yes
15899,53,Yes
15900,54,Yes
15901,54,Yes
15902,54,Yes
15903,54,Yes
15904,55,Yes
15905,55,Yes
15906,56,Yes
15907,58,Yes
15908,59,Yes
15909,60,Yes
15910,62,Yes
15911,64,Yes
15912,65,Yes
15913,66,Yes
15914,67,Yes
15915,68,Yes
15916,68,Yes
15917,68,Yes
15918,67,Yes
15919,67,Yes
15920,66,Yes
15921,65,Yes
15922,64,Yes
15923,63,Yes
15924,61,Yes
15925,59,Yes
15926,57,Yes
15927,55,Yes
15928,54,Yes
15929,53,Yes
15930,52,Yes
15931,51,Yes
15932,51,Yes
15933,51,Yes
15934,52,Yes
15935,52,Yes
15936,53,Yes
15937,55,Yes
15938,56,Yes
15939,58,Yes
15940,59,Yes
15941,61,Yes
15942,62,Yes
15943,63,Yes
15944,63,Yes
15945,64,Yes
15946,64,Yes
15947,63,Yes
15948,62,Yes
15949,61,Yes
15950,60,Yes
15951,59,Yes
15952,58,Yes
15953,56,Yes
15954,55,Yes
15955,58,Yes
15956,53,Yes
15957,52,Yes
15958,52,Yes
15959,51,Yes
15960,55,Yes
15961,51,Yes
15962,51,Yes
15963,51,Yes
15964,51,Yes
15965,51,Yes
15966,51,Yes
15967,52,Yes
15968,57,Yes
15969,53,Yes
15970,58,Yes
15971,54,Yes
15972,54,Yes
15973,55,Yes
15974,55,Yes
15975,56,Yes
15976,56,Yes
15977,56,Yes
15978,57,Yes
15979,57,Yes
15980,57,Yes
15981,57,Yes
15982,57,Yes
15983,57,Yes
15984,57,Yes
15985,57,Yes
15986,57,Yes
15987,57,Yes
15988,57,Yes
15989,57,Yes
15990,57,Yes
15991,57,Yes
15992,57,Yes
15993,56,Yes
15994,56,Yes
15995,56,Yes
15996,56,Yes
15997,56,Yes
15998,56,Yes
15999,56,Yes
16000,56,Yes
16001,56,Yes
16002,56,Yes
16003,56,Yes
16004,56,Yes
16005,56,Yes
16006,56,Yes
16007,56,Yes
16008,57,Yes
16009,57,Yes
16010,57,Yes
16011,57,Yes
16012,57,Yes
16013,57,Yes
16014,57,Yes
16015,56,Yes
16016,56,Yes
16017,56,Yes
16018,55,Yes
16019,55,Yes
16020,54,Yes
16021,52,Yes
16022,51,Yes
16023,50,Yes
16024,49,Yes
16025,48,Yes
16026,47,Yes
16027,47,Yes
16028,47,Yes
16029,47,Yes
16030,48,Yes
16031,49,Yes
16032,50,Yes
16033,52,Yes
16034,53,Yes
16035,55,Yes
16036,56,Yes
16037,57,Yes
16038,58,Yes
16039,58,Yes
16040,59,Yes
16041,60,Yes
16042,61,Yes
16043,61,Yes
16044,62,Yes
16045,63,Yes
16046,63,Yes
16047,64,Yes
16048,65,Yes
16049,67,Yes
16050,68,Yes
16051,69,Yes
16052,69,Yes
16053,69,Yes
16054,67,Yes
16055,64,Yes
16056,61,Yes
16057,57,Yes
16058,53,Yes
16059,49,Yes
16060,46,Yes
16061,43,Yes
16062,41,Yes
16063,39,Yes
16064,37,Yes
16065,36,Yes
16066,35,Yes
16067,34,Yes
16068,34,Yes
16069,34,Yes
16070,35,Yes
16071,36,Yes
16072,38,Yes
16073,40,Yes
16074,43,Yes
16075,46,Yes
16076,49,Yes
16077,52,Yes
16078,55,Yes
16079,58,Yes
16080,61,Yes
16081,63,Yes
16082,65,Yes
16083,67,Yes
16084,67,Yes
16085,68,Yes
16086,67,Yes
16087,67,Yes
16088,65,Yes
16089,64,Yes
16090,62,Yes
16091,60,Yes
16092,58,Yes
16093,57,Yes
16094,55,Yes
16095,50,Yes
16096,48,Yes
16097,51,Yes
16098,47,Yes
16099,47,Yes
16100,46,Yes
16101,46,Yes
16102,46,Yes
16103,45,Yes
16104,45,Yes
16105,46,Yes
16106,45,Yes
16107,45,Yes
16108,46,Yes
16109,45,Yes
16110,48,Yes
16111,48,Yes
16112,48,Yes
16113,48,Yes
16114,48,Yes
16115,49,Yes
16116,49,Yes
16117,50,Yes
16118,51,Yes
16119,52,Yes
16120,53,Yes
16121,55,Yes
16122,56,Yes
16123,57,Yes
16124,58,Yes
16125,58,Yes
16126,59,Yes
16127,59,Yes
16128,59,Yes
16129,59,Yes
16130,59,Yes
16131,58,Yes
16132,57,Yes
16133,56,Yes
16134,55,Yes
16135,53,Yes
16136,51,Yes
16137,49,Yes
16138,48,Yes
16139,46,Yes
16140,45,Yes
16141,44,Yes
16142,43,Yes
16143,43,Yes
16144,43,Yes
16145,44,Yes
16146,45,Yes
16147,46,Yes
16148,48,Yes
16149,49,Yes
16150,51,Yes
16151,52,Yes
16152,54,Yes
16153,55,Yes
16154,56,Yes
16155,56,Yes
16156,56,Yes
16157,56,Yes
16158,56,Yes
16159,55,Yes
16160,54,Yes
16161,53,Yes
16162,52,Yes
16163,51,Yes
16164,51,Yes
16165,50,Yes
16166,49,Yes
16167,49,Yes
16168,49,Yes
16169,49,Yes
16170,49,Yes
16171,49,Yes
16172,50,Yes
16173,50,Yes
16174,51,Yes
16175,51,Yes
16176,51,Yes
16177,51,Yes
16178,51,Yes
16179,51,Yes
16180,50,Yes
16181,50,Yes
16182,50,Yes
16183,50,Yes
16184,50,Yes
16185,49,Yes
16186,49,Yes
16187,49,Yes
16188,49,Yes
16189,49,Yes
16190,49,Yes
16191,49,Yes
16192,49,Yes
16193,49,Yes
16194,50,Yes
16195,50,Yes
16196,50,Yes
16197,51,Yes
16198,51,Yes
16199,51,Yes
16200,51,Yes
16201,51,Yes
16202,51,Yes
16203,51,Yes
16204,51,Yes
16205,51,Yes
16206,51,Yes
16207,51,Yes
16208,50,Yes
16209,50,Yes
16210,49,Yes
16211,49,Yes
16212,48,Yes
16213,48,Yes
16214,47,Yes
16215,46,Yes
16216,46,Yes
16217,41,Yes
16218,44,Yes
16219,42,Yes
16220,41,Yes
16221,40,Yes
16222,40,Yes
16223,40,Yes
16224,40,Yes
16225,41,Yes
16226,42,Yes
16227,44,Yes
16228,46,Yes
16229,48,Yes
16230,49,Yes
16231,51,Yes
16232,52,Yes
16233,53,Yes
16234,54,Yes
16235,55,Yes
16236,56,Yes
16237,57,Yes
16238,57,Yes
16239,57,Yes
16240,57,Yes
16241,57,Yes
16242,56,Yes
16243,57,Yes
16244,57,Yes
16245,57,Yes
16246,58,Yes
16247,59,Yes
16248,59,Yes
16249,59,Yes
16250,58,Yes
16251,57,Yes
16252,54,Yes
16253,51,Yes
16254,48,Yes
16255,45,Yes
16256,42,Yes
16257,39,Yes
16258,36,Yes
16259,34,Yes
16260,32,Yes
16261,30,Yes
16262,28,Yes
16263,27,Yes
16264,27,Yes
16265,26,Yes
16266,27,Yes
16267,27,Yes
16268,29,Yes
16269,31,Yes
16270,34,Yes
16271,37,Yes
16272,40,Yes
16273,43,Yes
16274,47,Yes
16275,51,Yes
16276,54,Yes
16277,57,Yes
16278,60,Yes
16279,62,Yes
16280,64,Yes
16281,64,Yes
16282,64,Yes
16283,64,Yes
16284,62,Yes
16285,60,Yes
16286,58,Yes
16287,56,Yes
16288,53,Yes
16289,51,Yes
16290,49,Yes
16291,46,Yes
16292,44,Yes
16293,43,Yes
16294,42,Yes
16295,41,Yes
16296,40,Yes
16297,40,Yes
16298,40,Yes
16299,41,Yes
16300,41,Yes
16301,42,Yes
16302,42,Yes
16303,43,Yes
16304,43,Yes
16305,44,Yes
16306,44,Yes
16307,45,Yes
16308,46,Yes
16309,46,Yes
16310,47,Yes
16311,48,Yes
16312,48,Yes
16313,49,Yes
16314,50,Yes
16315,51,Yes
16316,53,Yes
16317,54,Yes
16318,56,Yes
16319,57,Yes
16320,59,Yes
16321,60,Yes
16322,61,Yes
16323,61,Yes
16324,61,Yes
16325,61,Yes
16326,61,Yes
16327,60,Yes
16328,58,Yes
16329,57,Yes
16330,54,Yes
16331,52,Yes
16332,50,Yes
16333,47,Yes
16334,45,Yes
16335,43,Yes
16336,41,Yes
16337,39,Yes
16338,38,Yes
16339,37,Yes
16340,37,Yes
16341,37,Yes
16342,38,Yes
16343,39,Yes
16344,41,Yes
16345,43,Yes
16346,45,Yes
16347,48,Yes
16348,50,Yes
16349,53,Yes
16350,55,Yes
16351,57,Yes
16352,59,Yes
16353,60,Yes
16354,61,Yes
16355,61,Yes
16356,61,Yes
16357,60,Yes
16358,59,Yes
16359,57,Yes
16360,56,Yes
16361,54,Yes
16362,53,Yes
16363,51,Yes
16364,50,Yes
16365,49,Yes
16366,48,Yes
16367,47,Yes
16368,46,Yes
16369,45,Yes
16370,45,Yes
16371,44,Yes
16372,44,Yes
16373,44,Yes
16374,44,Yes
16375,43,Yes
16376,43,Yes
16377,43,Yes
16378,43,Yes
16379,43,Yes
16380,43,Yes
16381,43,Yes
16382,43,Yes
16383,43,Yes
16384,43,Yes
16385,44,Yes
16386,44,Yes
16387,44,Yes
16388,44,Yes
16389,45,Yes
16390,45,Yes
16391,45,Yes
16392,45,Yes
16393,45,Yes
16394,45,Yes
16395,46,Yes
16396,46,Yes
16397,46,Yes
16398,46,Yes
16399,46,Yes
16400,46,Yes
16401,46,Yes
16402,46,Yes
16403,47,Yes
16404,47,Yes
16405,48,Yes
16406,48,Yes
16407,49,Yes
16408,50,Yes
16409,51,Yes
16410,52,Yes
16411,53,Yes
16412,54,Yes
16413,55,Yes
16414,55,Yes
16415,56,Yes
16416,56,Yes
16417,57,Yes
16418,57,Yes
16419,57,Yes
16420,57,Yes
16421,56,Yes
16422,56,Yes
16423,55,Yes
16424,54,Yes
16425,53,Yes
16426,52,Yes
16427,51,Yes
16428,50,Yes
16429,50,Yes
16430,49,Yes
16431,49,Yes
16432,48,Yes
16433,48,Yes
16434,47,Yes
16435,47,Yes
16436,46,Yes
16437,46,Yes
16438,46,Yes
16439,47,Yes
16440,48,Yes
16441,50,Yes
16442,52,Yes
16443,54,Yes
16444,56,Yes
16445,58,Yes
16446,60,Yes
16447,61,Yes
16448,62,Yes
16449,63,Yes
16450,64,Yes
16451,65,Yes
16452,65,Yes
16453,65,Yes
16454,64,Yes
16455,64,Yes
16456,63,Yes
16457,63,Yes
16458,63,Yes
16459,64,Yes
16460,65,Yes
16461,66,Yes
16462,67,Yes
16463,67,Yes
16464,67,Yes
16465,65,Yes
16466,63,Yes
16467,60,Yes
16468,57,Yes
16469,54,Yes
16470,50,Yes
16471,47,Yes
16472,44,Yes
16473,41,Yes
16474,38,Yes
16475,36,Yes
16476,34,Yes
16477,32,Yes
16478,30,Yes
16479,30,Yes
16480,30,Yes
16481,30,Yes
16482,31,Yes
16483,33,Yes
16484,36,Yes
16485,38,Yes
16486,41,Yes
16487,45,Yes
16488,48,Yes
16489,52,Yes
16490,55,Yes
16491,58,Yes
16492,61,Yes
16493,63,Yes
16494,64,Yes
16495,65,Yes
16496,66,Yes
16497,67,Yes
16498,66,Yes
16499,65,Yes
16500,63,Yes
16501,62,Yes
16502,60,Yes
16503,58,Yes
16504,56,Yes
16505,54,Yes
16506,52,Yes
16507,50,Yes
16508,49,Yes
16509,48,Yes
16510,48,Yes
16511,47,Yes
16512,48,Yes
16513,48,Yes
16514,48,Yes
16515,49,Yes
16516,50,Yes
16517,51,Yes
16518,52,Yes
16519,52,Yes
16520,53,Yes
16521,53,Yes
16522,54,Yes
16523,55,Yes
16524,55,Yes
16525,55,Yes
16526,55,Yes
16527,56,Yes
16528,57,Yes
16529,57,Yes
16530,59,Yes
16531,60,Yes
16532,62,Yes
16533,64,Yes
16534,65,Yes
16535,67,Yes
16536,68,Yes
16537,69,Yes
16538,70,Yes
16539,70,Yes
16540,70,Yes
16541,70,Yes
16542,69,Yes
16543,69,Yes
16544,67,Yes
16545,66,Yes
16546,64,Yes
16547,62,Yes
16548,60,Yes
16549,58,Yes
16550,56,Yes
16551,54,Yes
16552,53,Yes
16553,52,Yes
16554,51,Yes
16555,51,Yes
16556,51,Yes
16557,52,Yes
16558,53,Yes
16559,54,Yes
16560,55,Yes
16561,56,Yes
16562,58,Yes
16563,59,Yes
16564,60,Yes
16565,62,Yes
16566,62,Yes
16567,63,Yes
16568,64,Yes
16569,63,Yes
16570,63,Yes
16571,63,Yes
16572,62,Yes
16573,61,Yes
16574,60,Yes
16575,59,Yes
16576,58,Yes
16577,57,Yes
16578,56,Yes
16579,55,Yes
16580,54,Yes
16581,54,Yes
16582,53,Yes
16583,53,Yes
16584,53,Yes
16585,53,Yes
16586,53,Yes
16587,54,Yes
16588,54,Yes
16589,54,Yes
16590,54,Yes
16591,54,Yes
16592,54,Yes
16593,54,Yes
16594,54,Yes
16595,54,Yes
16596,54,Yes
16597,54,Yes
16598,54,Yes
16599,54,Yes
16600,54,Yes
16601,54,Yes
16602,54,Yes
16603,54,Yes
16604,55,Yes
16605,55,Yes
16606,55,Yes
16607,55,Yes
16608,55,Yes
16609,55,Yes
16610,56,Yes
16611,56,Yes
16612,56,Yes
16613,57,Yes
16614,57,Yes
16615,57,Yes
16616,57,Yes
16617,57,Yes
16618,53,Yes
16619,57,Yes
16620,58,Yes
16621,58,Yes
16622,58,Yes
16623,57,Yes
16624,57,Yes
16625,57,Yes
16626,56,Yes
16627,56,Yes
16628,56,Yes
16629,55,Yes
16630,55,Yes
16631,55,Yes
16632,54,Yes
16633,54,Yes
16634,53,Yes
16635,52,Yes
16636,51,Yes
16637,51,Yes
16638,51,Yes
16639,51,Yes
16640,51,Yes
16641,52,Yes
16642,53,Yes
16643,55,Yes
16644,57,Yes
16645,59,Yes
16646,60,Yes
16647,62,Yes
16648,63,Yes
16649,64,Yes
16650,65,Yes
16651,66,Yes
16652,66,Yes
16653,66,Yes
16654,67,Yes
16655,66,Yes
16656,66,Yes
16657,66,Yes
16658,66,Yes
16659,66,Yes
16660,66,Yes
16661,67,Yes
16662,67,Yes
16663,67,Yes
16664,68,Yes
16665,67,Yes
16666,66,Yes
16667,64,Yes
16668,61,Yes
16669,58,Yes
16670,54,Yes
16671,51,Yes
16672,47,Yes
16673,44,Yes
16674,41,Yes
16675,39,Yes
16676,36,Yes
16677,34,Yes
16678,33,Yes
16679,31,Yes
16680,30,Yes
16681,30,Yes
16682,30,Yes
16683,30,Yes
16684,31,Yes
16685,33,Yes
16686,35,Yes
16687,37,Yes
16688,40,Yes
16689,43,Yes
16690,46,Yes
16691,49,Yes
16692,52,Yes
16693,55,Yes
16694,57,Yes
16695,59,Yes
16696,60,Yes
16697,61,Yes
16698,60,Yes
16699,60,Yes
16700,59,Yes
16701,57,Yes
16702,55,Yes
16703,53,Yes
16704,51,Yes
16705,49,Yes
16706,47,Yes
16707,46,Yes
16708,44,Yes
16709,43,Yes
16710,43,Yes
16711,43,Yes
16712,43,Yes
16713,43,Yes
16714,43,Yes
16715,44,Yes
16716,45,Yes
16717,46,Yes
16718,47,Yes
16719,48,Yes
16720,48,Yes
16721,49,Yes
16722,49,Yes
16723,50,Yes
16724,51,Yes
16725,48,Yes
16726,51,Yes
16727,52,Yes
16728,53,Yes
16729,54,Yes
16730,55,Yes
16731,56,Yes
16732,57,Yes
16733,58,Yes
16734,60,Yes
16735,61,Yes
16736,62,Yes
16737,62,Yes
16738,63,Yes
16739,63,Yes
16740,63,Yes
16741,63,Yes
16742,62,Yes
16743,61,Yes
16744,61,Yes
16745,59,Yes
16746,57,Yes
16747,55,Yes
16748,54,Yes
16749,51,Yes
16750,50,Yes
16751,48,Yes
16752,46,Yes
16753,45,Yes
16754,44,Yes
16755,44,Yes
16756,44,Yes
16757,44,Yes
16758,45,Yes
16759,47,Yes
16760,48,Yes
16761,50,Yes
16762,52,Yes
16763,54,Yes
16764,55,Yes
16765,57,Yes
16766,58,Yes
16767,59,Yes
16768,59,Yes
16769,59,Yes
16770,59,Yes
16771,58,Yes
16772,57,Yes
16773,56,Yes
16774,55,Yes
16775,53,Yes
16776,52,Yes
16777,50,Yes
16778,49,Yes
16779,48,Yes
16780,48,Yes
16781,47,Yes
16782,47,Yes
16783,47,Yes
16784,47,Yes
16785,47,Yes
16786,47,Yes
16787,47,Yes
16788,47,Yes
16789,47,Yes
16790,47,Yes
16791,47,Yes
16792,47,Yes
16793,47,Yes
16794,47,Yes
16795,47,Yes
16796,47,Yes
16797,47,Yes
16798,47,Yes
16799,47,Yes
16800,47,Yes
16801,48,Yes
16802,48,Yes
16803,48,Yes
16804,49,Yes
16805,49,Yes
16806,50,Yes
16807,50,Yes
16808,51,Yes
16809,51,Yes
16810,51,Yes
16811,51,Yes
16812,51,Yes
16813,51,Yes
16814,51,Yes
16815,51,Yes
16816,51,Yes
16817,51,Yes
16818,51,Yes
16819,50,Yes
16820,50,Yes
16821,49,Yes
16822,49,Yes
16823,48,Yes
16824,47,Yes
16825,47,Yes
16826,46,Yes
16827,45,Yes
16828,44,Yes
16829,43,Yes
16830,42,Yes
16831,41,Yes
16832,40,Yes
16833,39,Yes
16834,39,Yes
16835,39,Yes
16836,39,Yes
16837,40,Yes
16838,42,Yes
16839,44,Yes
16840,46,Yes
16841,48,Yes
16842,51,Yes
16843,52,Yes
16844,54,Yes
16845,55,Yes
16846,56,Yes
16847,57,Yes
16848,58,Yes
16849,59,Yes
16850,60,Yes
16851,60,Yes
16852,60,Yes
16853,59,Yes
16854,59,Yes
16855,59,Yes
16856,60,Yes
16857,60,Yes
16858,61,Yes
16859,61,Yes
16860,61,Yes
16861,60,Yes
16862,58,Yes
16863,55,Yes
16864,52,Yes
16865,49,Yes
16866,45,Yes
16867,42,Yes
16868,39,Yes
16869,37,Yes
16870,34,Yes
16871,32,Yes
16872,30,Yes
16873,28,Yes
16874,27,Yes
16875,26,Yes
16876,25,Yes
16877,26,Yes
16878,27,Yes
16879,28,Yes
16880,30,Yes
16881,32,Yes
16882,35,Yes
16883,39,Yes
16884,42,Yes
16885,46,Yes
16886,49,Yes
16887,53,Yes
16888,56,Yes
16889,58,Yes
16890,61,Yes
16891,62,Yes
16892,63,Yes
16893,63,Yes
16894,63,Yes
16895,62,Yes
16896,60,Yes
16897,58,Yes
16898,56,Yes
16899,54,Yes
16900,51,Yes
16901,49,Yes
16902,47,Yes
16903,46,Yes
16904,44,Yes
16905,43,Yes
16906,42,Yes
16907,42,Yes
16908,41,Yes
16909,41,Yes
16910,41,Yes
16911,42,Yes
16912,42,Yes
16913,42,Yes
16914,43,Yes
16915,43,Yes
16916,44,Yes
16917,44,Yes
16918,45,Yes
16919,45,Yes
16920,46,Yes
16921,47,Yes
16922,47,Yes
16923,48,Yes
16924,49,Yes
16925,50,Yes
16926,51,Yes
16927,52,Yes
16928,53,Yes
16929,55,Yes
16930,56,Yes
16931,57,Yes
16932,58,Yes
16933,59,Yes
16934,59,Yes
16935,59,Yes
16936,59,Yes
16937,58,Yes
16938,57,Yes
16939,56,Yes
16940,54,Yes
16941,52,Yes
16942,50,Yes
16943,48,Yes
16944,46,Yes
16945,43,Yes
16946,41,Yes
16947,39,Yes
16948,38,Yes
16949,37,Yes
16950,36,Yes
16951,36,Yes
16952,36,Yes
16953,37,Yes
16954,38,Yes
16955,40,Yes
16956,42,Yes
16957,45,Yes
16958,47,Yes
16959,50,Yes
16960,52,Yes
16961,54,Yes
16962,56,Yes
16963,58,Yes
16964,59,Yes
16965,60,Yes
16966,61,Yes
16967,61,Yes
16968,61,Yes
16969,61,Yes
16970,61,Yes
16971,60,Yes
16972,60,Yes
16973,60,Yes
16974,59,Yes
16975,59,Yes
16976,58,Yes
16977,58,Yes
16978,58,Yes
16979,57,Yes
16980,57,Yes
16981,56,Yes
16982,55,Yes
16983,55,Yes
16984,54,Yes
16985,53,Yes
16986,52,Yes
16987,51,Yes
16988,50,Yes
16989,49,Yes
16990,48,Yes
16991,48,Yes
16992,47,Yes
16993,47,Yes
16994,47,Yes
16995,47,Yes
16996,47,Yes
16997,47,Yes
16998,47,Yes
16999,48,Yes
17000,49,Yes
17001,49,Yes
17002,50,Yes
17003,51,Yes
17004,52,Yes
17005,53,Yes
17006,54,Yes
17007,54,Yes
17008,55,Yes
17009,56,Yes
17010,57,Yes
17011,57,Yes
17012,58,Yes
17013,58,Yes
17014,58,Yes
17015,58,Yes
17016,58,Yes
17017,57,Yes
17018,57,Yes
17019,57,Yes
17020,56,Yes
17021,56,Yes
17022,55,Yes
17023,55,Yes
17024,55,Yes
17025,54,Yes
17026,54,Yes
17027,54,Yes
17028,54,Yes
17029,53,Yes
17030,53,Yes
17031,53,Yes
17032,54,Yes
17033,54,Yes
17034,54,Yes
17035,54,Yes
17036,55,Yes
17037,55,Yes
17038,55,Yes
17039,54,Yes
17040,54,Yes
17041,54,Yes
17042,54,Yes
17043,53,Yes
17044,52,Yes
17045,52,Yes
17046,51,Yes
17047,50,Yes
17048,50,Yes
17049,49,Yes
17050,48,Yes
17051,47,Yes
17052,47,Yes
17053,47,Yes
17054,47,Yes
17055,48,Yes
17056,50,Yes
17057,51,Yes
17058,53,Yes
17059,55,Yes
17060,56,Yes
17061,57,Yes
17062,59,Yes
17063,60,Yes
17064,61,Yes
17065,62,Yes
17066,63,Yes
17067,63,Yes
17068,63,Yes
17069,63,Yes
17070,63,Yes
17071,63,Yes
17072,63,Yes
17073,64,Yes
17074,65,Yes
17075,66,Yes
17076,67,Yes
17077,66,Yes
17078,66,Yes
17079,63,Yes
17080,60,Yes
17081,56,Yes
17082,52,Yes
17083,48,Yes
17084,45,Yes
17085,41,Yes
17086,38,Yes
17087,36,Yes
17088,34,Yes
17089,32,Yes
17090,31,Yes
17091,30,Yes
17092,29,Yes
17093,29,Yes
17094,30,Yes
17095,31,Yes
17096,33,Yes
17097,35,Yes
17098,38,Yes
17099,42,Yes
17100,45,Yes
17101,49,Yes
17102,52,Yes
17103,56,Yes
17104,59,Yes
17105,62,Yes
17106,64,Yes
17107,65,Yes
17108,67,Yes
17109,67,Yes
17110,66,Yes
17111,65,Yes
17112,64,Yes
17113,62,Yes
17114,60,Yes
17115,58,Yes
17116,56,Yes
17117,54,Yes
17118,52,Yes
17119,51,Yes
17120,50,Yes
17121,49,Yes
17122,48,Yes
17123,48,Yes
17124,48,Yes
17125,49,Yes
17126,49,Yes
17127,50,Yes
17128,51,Yes
17129,51,Yes
17130,52,Yes
17131,53,Yes
17132,54,Yes
17133,54,Yes
17134,55,Yes
17135,55,Yes
17136,56,Yes
17137,56,Yes
17138,57,Yes
17139,57,Yes
17140,57,Yes
17141,58,Yes
17142,59,Yes
17143,60,Yes
17144,62,Yes
17145,63,Yes
17146,64,Yes
17147,66,Yes
17148,67,Yes
17149,68,Yes
17150,68,Yes
17151,68,Yes
17152,68,Yes
17153,68,Yes
17154,67,Yes
17155,67,Yes
17156,66,Yes
17157,65,Yes
17158,63,Yes
17159,61,Yes
17160,59,Yes
17161,57,Yes
17162,55,Yes
17163,53,Yes
17164,51,Yes
17165,50,Yes
17166,49,Yes
17167,49,Yes
17168,49,Yes
17169,49,Yes
17170,50,Yes
17171,52,Yes
17172,53,Yes
17173,55,Yes
17174,56,Yes
17175,58,Yes
17176,60,Yes
17177,62,Yes
17178,63,Yes
17179,64,Yes
17180,65,Yes
17181,65,Yes
17182,65,Yes
17183,65,Yes
17184,64,Yes
17185,63,Yes
17186,61,Yes
17187,60,Yes
17188,59,Yes
17189,57,Yes
17190,56,Yes
17191,55,Yes
17192,54,Yes
17193,54,Yes
17194,53,Yes
17195,53,Yes
17196,53,Yes
17197,53,Yes
17198,53,Yes
17199,53,Yes
17200,54,Yes
17201,54,Yes
17202,55,Yes
17203,56,Yes
17204,56,Yes
17205,57,Yes
17206,58,Yes
17207,58,Yes
17208,59,Yes
17209,59,Yes
17210,60,Yes
17211,60,Yes
17212,60,Yes
17213,61,Yes
17214,61,Yes
17215,61,Yes
17216,61,Yes
17217,61,Yes
17218,61,Yes
17219,61,Yes
17220,61,Yes
17221,61,Yes
17222,61,Yes
17223,61,Yes
17224,61,Yes
17225,61,Yes
17226,60,Yes
17227,60,Yes
17228,60,Yes
17229,59,Yes
17230,59,Yes
17231,59,Yes
17232,58,Yes
17233,58,Yes
17234,57,Yes
17235,57,Yes
17236,57,Yes
17237,56,Yes
17238,56,Yes
17239,56,Yes
17240,56,Yes
17241,55,Yes
17242,55,Yes
17243,54,Yes
17244,54,Yes
17245,54,Yes
17246,53,Yes
17247,52,Yes
17248,51,Yes
17249,50,Yes
17250,49,Yes
17251,47,Yes
17252,46,Yes
17253,44,Yes
17254,43,Yes
17255,41,Yes
17256,40,Yes
17257,39,Yes
17258,39,Yes
17259,39,Yes
17260,39,Yes
17261,40,Yes
17262,41,Yes
17263,43,Yes
17264,44,Yes
17265,46,Yes
17266,48,Yes
17267,49,Yes
17268,50,Yes
17269,52,Yes
17270,53,Yes
17271,54,Yes
17272,55,Yes
17273,56,Yes
17274,57,Yes
17275,58,Yes
17276,58,Yes
